Date,Close,High,Low,Open,Volume,Ticker,RSI,MACD,MACD_signal,MA20,MA50,Signal
2025-05-12,1604.3270263671875,1609.356240543565,1510.743725804376,1515.6743515413355,11372857,INFY.NS,68.92262122768007,-1.0107804338567803,-21.19370369464236,1456.1591857910155,1542.2148706054688,0
2025-05-13,1546.8358154296875,1589.8308459268644,1542.8913150101926,1586.675293741908,12846210,INFY.NS,57.19975290391805,3.160426466994977,-16.322877662314895,1464.2897888183593,1537.3552465820312,0
2025-05-14,1570.3056640625,1572.8695652973822,1547.7233747550104,1552.1609377918994,4870057,INFY.NS,60.177540368232776,8.26468844302076,-11.405364441247766,1473.310369873047,1533.9688940429687,0
2025-05-15,1590.6197509765625,1596.1420273386075,1549.2024976963296,1567.7416973152629,11151167,INFY.NS,62.60279984743989,13.790066571877787,-6.366278238622656,1482.5306396484375,1530.917822265625,0
2025-05-16,1567.84033203125,1590.2253238143162,1559.5568570553514,1590.2253238143162,4576751,INFY.NS,58.3140257304602,16.144753149311782,-1.8640719610357688,1491.2479858398438,1527.4782177734376,0
2025-05-19,1538.157958984375,1563.0082630282545,1534.1147498260523,1554.62619978804,8855798,INFY.NS,53.19969059793981,15.437782639011402,1.5962989589736656,1498.1656555175782,1524.9557104492187,0
2025-05-20,1538.94677734375,1561.529065774123,1536.382876208452,1548.2163771805324,7143998,INFY.NS,53.31686674955164,14.7708848987661,4.2312161469321525,1503.5696166992188,1522.0367797851563,0
2025-05-21,1546.7371826171875,1549.2024953086398,1530.564707285941,1546.145531646558,4157309,INFY.NS,54.52775652568511,14.701514327523228,6.325275783050368,1510.7535339355468,1519.6740209960938,0
2025-05-22,1526.028564453125,1539.1440761948634,1518.6326263378432,1533.9175651094254,6158990,INFY.NS,50.75871447819585,12.827655999900117,7.625751826420318,1514.3331665039063,1516.4395288085936,0
2025-05-23,1543.088623046875,1565.1777292492216,1528.4939232420525,1528.4939232420525,5038421,INFY.NS,53.60388963009522,12.574265619640984,8.615454585064452,1518.9383728027344,1513.4604467773438,0
2025-05-26,1558.5706787109375,1561.8249396042181,1541.0176042515016,1544.8635161135799,3170102,INFY.NS,56.083806399183146,13.46747969811372,9.585859607674308,1523.8837890625,1511.3797216796877,0
2025-05-27,1548.3150634765625,1560.9375134619054,1534.805197163501,1557.9791380318973,7775714,INFY.NS,54.02384628704695,13.195703989353206,10.307828484010088,1528.222741699219,1508.7891723632813,0
2025-05-28,1549.991455078125,1565.6707476113982,1548.216381776405,1559.0637576996792,3623370,INFY.NS,54.31920745771421,12.966125154530571,10.839487818114186,1531.8861938476562,1507.0180932617188,0
2025-05-29,1563.5999755859375,1586.5767391705513,1554.7248494526432,1566.9528250893914,8609500,INFY.NS,56.74830002636832,13.72407357055431,11.416404968602212,1536.1018798828125,1506.91455078125,0
2025-05-30,1562.699951171875,1572.0,1555.0999755859375,1571.0,13148092,INFY.NS,56.5341837790742,14.089711281467771,11.951066231175323,1539.9372802734374,1507.0099560546876,0
2025-06-02,1553.800048828125,1560.0,1539.0,1560.0,4374509,INFY.NS,54.35037336269133,13.50564934343447,12.261982853627154,1543.2438659667969,1506.72619140625,0
2025-06-03,1543.0,1567.300048828125,1535.5999755859375,1559.0,6853403,INFY.NS,51.73855332735423,12.032598068447667,12.21610589659126,1545.8674621582031,1506.22642578125,0
2025-06-04,1551.199951171875,1557.300048828125,1541.4000244140625,1543.0,4548307,INFY.NS,53.563177575614574,11.395501600975422,12.051985037468093,1549.0588317871093,1505.9596875,0
2025-06-05,1554.300048828125,1567.699951171875,1541.5999755859375,1547.9000244140625,6948539,INFY.NS,54.26714124727452,11.01378991840079,11.844346013654633,1552.252355957031,1505.182998046875,0
2025-06-06,1563.800048828125,1568.9000244140625,1543.0999755859375,1554.699951171875,3960020,INFY.NS,56.446093826031706,11.347049541244814,11.744886719172673,1556.1082458496094,1505.0499267578125,0
2025-06-09,1572.9000244140625,1588.0,1571.0,1578.0,2903202,INFY.NS,58.48647069229992,12.204763257835792,11.836862026905296,1554.5368957519531,1505.094912109375,0
2025-06-10,1596.0,1607.5,1577.5,1584.0,8591925,INFY.NS,63.19943107937912,14.580408657942826,12.385571353112804,1556.9951049804688,1504.8978051757813,0
2025-06-11,1631.0999755859375,1634.5999755859375,1590.0999755859375,1590.0999755859375,10597410,INFY.NS,68.96492936860619,19.07550884826719,13.723558852143682,1560.0348205566406,1505.9746484375,0
2025-06-12,1608.5999755859375,1628.0,1598.0999755859375,1617.0,10483574,INFY.NS,62.23406455556211,20.58505448059236,15.095857977833418,1560.9338317871093,1506.5206274414063,0
2025-06-13,1602.0,1609.0,1570.199951171875,1576.0,6968315,INFY.NS,60.37271569260112,21.00666563318714,16.278019508904165,1562.6418151855469,1507.5834790039062,0
2025-06-16,1623.800048828125,1634.800048828125,1597.0999755859375,1600.0,5591842,INFY.NS,64.18324787841249,22.836630794492976,17.58974176602193,1566.9239196777344,1509.9530810546876,0
2025-06-17,1639.9000244140625,1647.4000244140625,1615.5999755859375,1620.699951171875,7622083,INFY.NS,66.72787579033455,25.294446214969867,19.13068265581152,1571.97158203125,1512.1782446289062,0
2025-06-18,1632.9000244140625,1644.699951171875,1621.0,1621.0,5629707,INFY.NS,64.57959565448398,26.37342472144064,20.579231068937347,1576.2797241210938,1515.3215209960938,0
2025-06-19,1618.4000244140625,1630.0,1611.5,1623.9000244140625,5147760,INFY.NS,60.25234350850421,25.76153124677876,21.61569110450564,1580.8982971191406,1519.0593505859374,0
2025-06-20,1622.9000244140625,1630.699951171875,1608.9000244140625,1619.0,9202821,INFY.NS,61.12298426938922,25.347523182621444,22.3620575201288,1584.8888671875,1523.9699462890626,0
2025-06-23,1584.0,1601.0,1575.4000244140625,1601.0,7943676,INFY.NS,50.77017581885158,21.63116137644647,22.215878291392336,1586.160333251953,1527.4704345703126,0
2025-06-24,1581.5999755859375,1609.0,1576.5999755859375,1601.0,8083992,INFY.NS,50.205170490026966,18.281517998105755,21.42900623273502,1587.8245788574218,1531.417958984375,0
2025-06-25,1614.9000244140625,1619.9000244140625,1585.0999755859375,1590.0,7813533,INFY.NS,57.30481593699356,18.105231291984182,20.76425124458485,1591.0700073242188,1535.9180786132813,0
2025-06-26,1616.0,1624.0,1606.5999755859375,1608.800048828125,6519233,INFY.NS,57.520271149839566,17.84853484484711,20.181107964637302,1593.690008544922,1540.1137915039062,0
2025-06-27,1608.0,1629.5999755859375,1602.4000244140625,1619.0,8912268,INFY.NS,55.333235774319824,16.805840650140453,19.50605450173793,1595.955010986328,1544.4039233398437,0
2025-06-30,1601.800048828125,1615.0,1594.0999755859375,1615.0,6294505,INFY.NS,53.631326565834485,15.30281244798266,18.66540609098688,1598.355010986328,1548.4438330078126,0
2025-07-01,1606.800048828125,1617.699951171875,1600.5,1609.0,4178937,INFY.NS,54.8377298296959,14.349695623523075,17.802263997494123,1601.5450134277344,1551.9624829101565,0
2025-07-02,1610.5,1649.0,1603.4000244140625,1618.0,8653641,INFY.NS,55.755094014344095,13.734575177915984,16.988726233578497,1604.5100158691407,1556.1113061523438,0
2025-07-03,1618.699951171875,1632.4000244140625,1615.0,1618.5,5259695,INFY.NS,57.80092119176147,13.750250988625112,16.34103118458782,1607.730010986328,1559.3965869140625,0
2025-07-04,1640.699951171875,1643.4000244140625,1612.300048828125,1625.0,4411273,INFY.NS,62.77423028121816,15.36082034472338,16.144989016614932,1611.5750061035155,1563.1908959960938,0
2025-07-07,1627.0,1644.0,1623.0,1640.0,3294523,INFY.NS,58.17622918270598,15.354736751377914,15.986938563567527,1614.2800048828126,1566.5376489257812,0
2025-07-08,1638.699951171875,1646.199951171875,1621.5,1628.0,4590681,INFY.NS,60.81588572302732,16.108317086525858,16.011214268159197,1616.4150024414062,1570.080927734375,0
2025-07-09,1633.699951171875,1638.0,1623.5999755859375,1637.800048828125,4580828,INFY.NS,59.0992550007192,16.116298066068794,16.032231027741116,1616.5450012207032,1573.220478515625,0
2025-07-10,1615.800048828125,1638.9000244140625,1607.0999755859375,1638.9000244140625,5330179,INFY.NS,53.299034220645474,14.510977016168908,15.727980225426675,1616.9050048828126,1575.9507543945313,0
2025-07-11,1594.9000244140625,1607.0999755859375,1563.0,1579.0999755859375,11391755,INFY.NS,47.44405768288389,11.42064117462769,14.86651241526688,1616.5500061035157,1578.128916015625,0
2025-07-14,1570.300048828125,1591.800048828125,1559.800048828125,1591.800048828125,9173426,INFY.NS,41.645189600957565,6.906896908164526,13.274589313846407,1613.8750061035155,1579.7815502929689,0
2025-07-15,1585.5999755859375,1603.5999755859375,1564.0,1565.0999755859375,7614807,INFY.NS,46.060936426892624,4.512283484542422,11.522128147985612,1611.1600036621094,1581.68298828125,0
2025-07-16,1607.9000244140625,1612.0,1578.5,1579.0,6223491,INFY.NS,51.78743180827006,4.363661096375154,10.090434737663522,1609.9100036621094,1584.0935375976562,0
2025-07-17,1583.5,1610.0,1580.0999755859375,1598.0,7374814,INFY.NS,46.02921266641598,2.251050028781947,8.522557795887208,1608.1650024414062,1585.9549462890625,0
2025-07-18,1586.0999755859375,1599.300048828125,1580.0,1592.0999755859375,5161833,INFY.NS,46.70916741688865,0.7776228854856981,6.973570813806906,1606.325,1587.94330078125,0
2025-07-21,1584.300048828125,1589.0,1566.800048828125,1580.0,3682661,INFY.NS,46.274523643783546,-0.5292173001760148,5.473013191010322,1606.3400024414063,1587.5427612304688,0
2025-07-22,1570.9000244140625,1585.800048828125,1565.0,1565.0,8473741,INFY.NS,43.0618992254615,-2.616011788637479,3.8552081950807615,1605.8050048828125,1588.0240454101563,0
2025-07-23,1574.5,1591.9000244140625,1550.0,1576.300048828125,8035026,INFY.NS,44.18304678319249,-3.9339750956633,2.297371536931949,1603.7850036621094,1588.1079321289062,0
2025-07-24,1552.5,1582.0,1548.199951171875,1580.0,14169664,INFY.NS,39.11427340858905,-6.676721560191709,0.5025529175072174,1600.6100036621094,1587.345537109375,0
2025-07-25,1515.699951171875,1549.5,1511.300048828125,1543.4000244140625,10851259,INFY.NS,32.41530763831402,-11.6851254311091,-1.934982752216046,1595.9950012207032,1586.3027294921876,0
2025-07-28,1516.0,1519.300048828125,1482.5,1513.9000244140625,6439855,INFY.NS,32.51679137241358,-15.451989236209783,-4.638384049014794,1591.7049987792968,1585.8595703125,0
2025-07-29,1513.699951171875,1517.199951171875,1496.0999755859375,1512.9000244140625,7070448,INFY.NS,32.11865192382692,-18.410624440327865,-7.392832127277408,1587.0499938964845,1585.3546337890623,0
2025-07-30,1519.0,1521.699951171875,1506.0,1519.9000244140625,5719051,INFY.NS,34.12038460339829,-20.09603987105038,-9.933473676032005,1582.4749938964844,1584.799890136719,0
2025-07-31,1509.0,1527.0999755859375,1497.0,1509.699951171875,6851407,INFY.NS,32.191519272761866,-21.98522814445369,-12.34382456971634,1576.9899963378907,1584.4593188476565,0
2025-08-01,1467.699951171875,1498.699951171875,1466.0,1493.9000244140625,7331591,INFY.NS,25.72371430810918,-26.50940828632156,-15.176941313037384,1568.3399963378906,1582.9515454101563,0
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,,,,,,0
